,Age,JobInvolvement_2,EnvironmentSatisfaction_4.0,MaritalStatus_Single,Education_3,EducationField_Medical,DistanceFromHome,BusinessTravel_Travel_Frequently,EducationField_Life Sciences,WorkLifeBalance_3.0,mean_time,EnvironmentSatisfaction_1.0,JobSatisfaction_3.0,MaritalStatus_Divorced,JobSatisfaction_1.0,WorkLifeBalance_1.0,Department_Sales,JobSatisfaction_4.0,Department_Human Resources,Education_2,YearsWithCurrManager,Gender_Male,Gender_Female,EnvironmentSatisfaction_3.0,JobLevel_1,WorkLifeBalance_2.0,JobInvolvement_3,Education_4,JobLevel_2,JobRole_Research Scientist,NumCompaniesWorked,BusinessTravel_Travel_Rarely,Department_Research & Development,JobRole_Sales Executive,YearsAtCompany,BusinessTravel_Non-Travel,MaritalStatus_Married,TotalWorkingYears,StockOptionLevel_0,EducationField_Human Resources,StockOptionLevel_1,JobSatisfaction_2.0,MonthlyIncome,EnvironmentSatisfaction_2.0
1932,0.28571428571428564,1,0,0,1,0,0.03571428571428571,0,1,1,0.8937007874015748,1,1,0,0,0,1,0,0,0,0.058823529411764705,1,0,0,0,0,0,0,1,0,0.4444444444444444,1,0,0,0.125,0,1,0.17500000000000002,1,0,0,0,0.15750394944707743,0
1933,0.7619047619047619,0,1,0,1,0,0.0,0,0,1,0.6968503937007875,0,1,0,0,0,0,0,0,0,0.29411764705882354,0,1,0,0,0,1,0,1,0,0.3333333333333333,1,1,1,0.30000000000000004,0,1,0.55,0,0,1,0,0.6575566087414428,0
1934,0.4761904761904761,1,0,0,1,0,0.42857142857142855,1,0,0,0.344488188976378,0,1,0,0,0,0,0,0,0,0.11764705882352941,1,0,1,1,1,0,0,0,0,0.0,0,1,0,0.05,0,1,0.07500000000000001,0,0,0,0,0.11590310689836758,0
1935,0.6666666666666665,0,1,0,1,1,0.9642857142857143,0,0,1,0.1889763779527558,0,1,1,0,0,0,0,0,0,0.4117647058823529,0,1,0,0,0,1,0,0,0,0.6666666666666666,1,1,0,0.2,0,0,0.325,0,0,0,0,0.9497630331753554,0
1936,0.14285714285714285,0,1,0,1,0,0.9642857142857143,0,1,1,0.11811023622047223,0,1,1,0,0,1,0,0,0,0.11764705882352941,0,1,0,1,0,1,0,0,0,0.1111111111111111,1,0,0,0.1,0,0,0.125,0,0,1,0,0.5708267509215377,0
1937,0.4047619047619047,1,0,0,1,1,0.8214285714285714,0,0,0,0.6653543307086613,0,0,1,0,1,1,0,0,0,0.11764705882352941,1,0,1,0,0,0,0,0,0,0.1111111111111111,1,0,0,0.1,0,0,0.125,0,0,0,1,0.055871511321748286,0
1938,0.3095238095238095,0,0,0,0,0,0.14285714285714285,1,0,1,0.06299212598425186,0,0,0,1,0,0,0,0,1,0.1764705882352941,1,0,1,0,0,1,0,1,0,0.1111111111111111,0,1,1,0.1,0,1,0.1,1,0,0,0,0.28925750394944705,0
1939,0.0,0,0,1,0,0,0.14285714285714285,0,0,1,0.07283464566929121,0,0,0,0,0,1,1,0,0,0.0,1,0,0,0,0,1,1,1,0,0.1111111111111111,0,0,0,0.0,1,0,0.0,0,0,1,0,0.11695629278567668,1
1940,0.857142857142857,0,0,0,1,1,0.7857142857142857,0,0,1,0.12795275590551158,0,1,0,0,0,1,0,0,0,0.47058823529411764,0,1,1,1,0,1,0,0,0,0.8888888888888888,1,0,0,0.25,0,1,0.55,0,0,1,0,0.6631911532385466,0
1941,0.4047619047619047,0,0,0,0,1,0.17857142857142855,0,0,0,0.7185039370078738,0,1,1,0,0,0,0,0,0,0.058823529411764705,0,1,1,1,1,1,1,0,0,0.1111111111111111,1,1,0,0.4,0,0,0.4,0,0,0,0,0.5785676671932596,0
1942,0.28571428571428564,1,0,0,1,0,0.10714285714285714,0,1,0,0.8169291338582676,0,0,0,1,0,0,0,0,0,0.4117647058823529,0,1,0,0,1,0,0,0,0,0.0,1,1,0,0.2,0,1,0.225,0,0,1,0,0.24202211690363348,1
1943,0.047619047619047616,0,1,1,0,0,0.03571428571428571,0,1,1,0.46456692913385833,0,0,0,1,0,0,0,0,1,0.0,0,1,0,0,0,1,0,1,1,0.1111111111111111,1,1,0,0.025,0,0,0.025,0,0,1,0,0.28372827804107426,0
1944,0.28571428571428564,0,0,1,0,1,0.25,1,0,1,0.3228346456692912,0,0,0,0,0,0,0,0,0,0.11764705882352941,1,0,0,1,0,1,1,0,0,0.0,0,1,1,0.07500000000000001,0,0,0.1,1,0,0,1,0.9549763033175355,1
1945,0.19047619047619052,0,1,0,1,0,0.0,0,0,1,0.3917322834645669,0,0,0,0,0,1,1,0,0,0.1764705882352941,0,1,0,0,0,1,0,1,1,0.1111111111111111,1,0,0,0.2,0,1,0.2,1,0,0,0,0.872827804107425,0
1946,0.09523809523809518,0,0,0,1,0,0.25,0,0,0,0.26574803149606296,0,0,0,1,0,0,0,0,0,0.058823529411764705,1,0,0,0,1,1,0,1,0,0.1111111111111111,1,1,0,0.1,0,1,0.1,0,0,1,0,0.20526592943654556,1
1947,0.7142857142857142,0,0,1,0,1,0.03571428571428571,0,0,1,0.40748031496062986,1,1,0,0,0,0,0,1,0,0.11764705882352941,1,0,0,0,0,1,1,1,0,0.2222222222222222,1,0,1,0.05,0,0,0.47500000000000003,0,0,0,0,0.18667719852553977,0
1948,0.7142857142857142,0,0,1,1,1,0.07142857142857142,0,0,1,0.10826771653543288,0,1,0,0,0,1,0,0,0,0.47058823529411764,1,0,1,1,0,1,0,0,0,0.7777777777777777,1,0,0,0.375,0,0,0.675,0,0,1,0,0.23201685097419697,0
1949,0.5476190476190477,0,1,1,1,0,0.03571428571428571,0,1,1,0.1889763779527558,0,1,0,0,0,0,0,0,0,0.058823529411764705,1,0,0,0,0,1,0,1,1,0.6666666666666666,1,1,0,0.05,0,0,0.2,1,0,0,0,0.19652448657187996,0
1950,0.49999999999999994,0,1,0,1,0,0.03571428571428571,0,1,1,0.22637795275590533,0,0,0,0,0,1,1,0,0,0.47058823529411764,1,0,0,0,0,0,0,0,0,0.1111111111111111,1,0,0,0.525,0,1,0.525,1,0,0,0,0.05824117956819378,0
1951,0.21428571428571425,0,0,0,1,0,0.07142857142857142,0,1,1,0.26574803149606296,1,0,0,0,0,0,1,0,0,0.11764705882352941,1,0,0,0,0,1,0,1,0,0.0,1,1,0,0.07500000000000001,0,1,0.1,0,0,0,0,0.11332280147446025,0
1952,0.4047619047619047,0,0,0,1,1,0.8214285714285714,0,0,0,0.19291338582677153,0,0,1,0,0,1,1,0,0,0.11764705882352941,1,0,0,0,1,1,0,0,0,0.1111111111111111,1,0,1,0.07500000000000001,0,0,0.07500000000000001,0,0,0,0,0.24939441811479726,1
1953,0.5714285714285714,0,1,0,0,0,0.7857142857142857,0,0,1,0.405511811023622,0,1,0,0,0,0,0,0,0,0.0,1,0,0,1,0,0,1,0,1,0.6666666666666666,1,1,0,0.025,0,1,0.525,0,0,1,0,0.07182727751448131,0
1954,0.7619047619047619,0,0,0,1,1,0.9285714285714285,0,0,1,0.04527559055118102,1,0,0,0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0.4444444444444444,1,0,1,0.025,0,1,0.2,0,0,1,0,0.12116903633491313,0
1955,0.976190476190476,1,0,1,0,1,0.5357142857142857,0,0,1,0.8188976377952755,0,0,0,0,0,0,1,0,0,0.1764705882352941,0,1,1,0,0,0,1,0,0,0.3333333333333333,1,1,0,0.125,0,0,0.75,1,0,0,0,0.9297525013164823,0
1956,0.4523809523809524,0,0,0,1,0,0.5,0,0,0,0.1259842519685037,1,0,0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.5555555555555556,1,0,0,0.025,0,1,0.375,0,0,1,1,0.18304370721432334,0
1957,0.8809523809523809,1,0,0,0,0,0.8928571428571428,1,1,1,0.5196850393700787,0,0,0,0,0,0,0,0,1,0.4117647058823529,0,1,1,0,0,0,0,1,0,0.3333333333333333,0,1,1,0.2,0,1,0.42500000000000004,0,0,1,1,0.09373354397051081,0
1958,0.5476190476190477,0,0,0,0,0,0.6428571428571428,0,1,1,0.0669291338582676,0,1,1,0,0,0,0,0,0,0.5882352941176471,1,0,0,0,0,1,0,1,1,0.1111111111111111,0,1,0,0.525,1,0,0.525,1,0,0,0,0.25376513954713004,1
1959,0.4761904761904761,0,0,1,0,0,0.8214285714285714,0,0,1,0.48228346456692917,0,0,0,0,0,0,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0.8888888888888888,1,1,0,0.025,0,0,0.47500000000000003,1,0,0,0,0.0693522906793049,1
1960,0.19047619047619052,1,0,1,0,0,0.7142857142857143,0,1,1,0.34645669291338566,0,0,0,1,0,0,0,0,0,0.11764705882352941,0,1,0,1,0,0,0,0,0,0.8888888888888888,0,1,0,0.05,1,0,0.17500000000000002,0,0,1,0,0.6590837282780411,1
1961,0.8095238095238095,0,0,0,0,1,0.14285714285714285,0,0,1,0.013779527559054872,1,0,0,0,0,0,1,0,0,0.5294117647058824,0,1,0,0,0,0,1,0,0,0.1111111111111111,1,1,0,0.8,0,1,0.8250000000000001,0,0,1,0,0.02164296998420221,0
1962,0.6190476190476188,0,1,0,1,0,0.5357142857142857,0,1,1,0.9744094488188979,0,0,0,0,0,0,1,0,0,0.6470588235294118,0,1,0,1,0,1,0,0,0,0.3333333333333333,1,1,0,0.30000000000000004,0,1,0.5750000000000001,0,0,1,0,0.3691943127962085,0
1963,0.7619047619047619,1,1,0,0,0,0.03571428571428571,0,1,1,0.11023622047244075,0,1,0,0,0,0,0,1,1,0.7647058823529411,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0.45,1,1,0.47500000000000003,1,0,0,0,0.1410742496050553,0
1964,0.42857142857142855,0,0,1,0,0,0.03571428571428571,0,0,1,0.36023622047244097,0,0,0,1,0,1,0,0,0,0.8235294117647058,1,0,1,0,0,1,1,0,0,0.1111111111111111,1,0,1,0.42500000000000004,0,0,0.45,1,0,0,0,0.23554502369668248,0
1965,0.49999999999999994,0,1,1,1,0,0.35714285714285715,1,0,1,0.9586614173228349,0,0,0,1,0,1,0,0,0,0.47058823529411764,1,0,0,1,0,0,0,0,0,0.1111111111111111,0,0,1,0.525,0,0,0.525,1,0,0,0,0.7902053712480253,0
1966,0.35714285714285715,0,0,1,0,0,0.2857142857142857,0,0,0,0.32086614173228334,0,0,0,0,0,1,1,0,1,0.11764705882352941,1,0,0,0,1,1,0,0,0,0.0,0,0,0,0.05,1,0,0.07500000000000001,0,0,1,0,0.010057925223802007,1
1967,0.6428571428571428,1,1,0,0,0,0.2142857142857143,0,0,0,0.28543307086614167,0,0,0,0,0,0,1,0,1,0.058823529411764705,1,0,0,1,0,0,0,0,0,0.3333333333333333,1,1,0,0.225,0,1,0.65,1,0,0,0,0.24497103738809903,0
1968,0.3333333333333333,0,1,1,1,1,0.5,0,0,1,0.25196850393700787,0,1,0,0,0,0,0,0,0,0.4117647058823529,1,0,0,0,0,0,0,1,0,1.0,0,1,0,0.2,1,0,0.25,1,0,0,0,0.31174302264349657,0
1969,0.380952380952381,1,0,0,0,0,0.17857142857142855,0,0,0,0.22440944881889746,0,0,1,0,0,1,1,0,0,0.5294117647058824,1,0,0,0,1,0,1,1,0,0.0,1,0,0,0.375,0,0,0.4,0,0,1,0,0.45308056872037916,1
1970,0.976190476190476,0,0,0,1,0,0.14285714285714285,0,1,0,0.4232283464566928,0,0,0,0,1,0,1,0,0,0.23529411764705882,1,0,0,0,0,1,0,1,1,0.3333333333333333,1,1,0,0.15000000000000002,0,1,0.35000000000000003,1,0,0,0,0.2456556082148499,1
1971,0.6428571428571428,0,0,1,0,1,0.5357142857142857,0,0,1,0.14960629921259838,0,0,0,0,0,0,0,0,0,0.23529411764705882,1,0,0,0,0,1,0,1,0,0.1111111111111111,1,1,1,0.15000000000000002,0,0,0.15000000000000002,0,0,0,1,0.2356503422854134,1
1972,0.8333333333333333,0,0,0,0,1,0.25,1,0,1,0.3641732283464565,0,0,0,0,0,1,0,0,1,0.7058823529411764,1,0,1,0,0,0,0,1,1,0.2222222222222222,0,0,0,0.375,0,1,0.75,0,0,1,1,0.5819905213270142,0
1973,0.42857142857142855,0,0,0,0,0,0.2142857142857143,0,1,0,0.025590551181102317,1,1,1,0,0,0,0,0,1,0.0,0,1,0,1,1,1,0,0,1,0.7777777777777777,1,1,0,0.025,0,0,0.225,1,0,0,0,0.24491837809373354,0
1974,0.19047619047619052,0,0,0,1,0,0.03571428571428571,1,1,1,0.44291338582677153,1,0,0,1,0,1,0,0,0,0.11764705882352941,1,0,0,0,0,1,0,1,1,0.6666666666666666,0,0,0,0.07500000000000001,0,1,0.15000000000000002,0,0,0,0,0.2007372301211164,0
1975,0.380952380952381,1,0,0,0,0,0.03571428571428571,0,1,1,0.6377952755905512,0,1,0,0,0,0,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0.1111111111111111,1,1,0,0.025,0,1,0.025,0,0,1,0,0.28441284886782514,0
1976,0.23809523809523808,0,1,0,1,0,0.3214285714285714,0,0,1,0.3720472440944882,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.1111111111111111,1,1,0,0.025,0,1,0.025,1,0,0,1,0.2212216956292786,0
1977,0.4761904761904761,0,0,0,0,1,0.2857142857142857,1,0,1,0.31889763779527547,0,1,0,0,0,1,0,0,0,0.11764705882352941,1,0,1,0,0,0,1,1,1,0.3333333333333333,0,0,0,0.05,0,1,0.2,0,0,1,0,0.08878357030015799,0
1978,0.7619047619047619,0,0,0,0,0,0.14285714285714285,0,1,0,0.7185039370078738,0,1,0,0,0,0,0,0,0,0.4117647058823529,1,0,0,1,1,1,1,0,0,0.2222222222222222,1,1,1,0.2,0,1,0.7250000000000001,0,0,1,0,0.5723538704581359,1
1979,0.4523809523809524,0,1,1,1,0,0.0,0,1,0,0.2677165354330706,0,0,0,0,0,0,0,0,0,0.058823529411764705,1,0,0,1,1,1,0,0,0,0.3333333333333333,1,1,0,0.1,0,0,0.2,1,0,0,1,0.84565560821485,0
1980,0.5238095238095237,0,0,0,1,1,0.03571428571428571,0,0,0,0.025590551181102317,0,0,0,1,0,0,0,1,0,0.29411764705882354,1,0,1,0,1,1,0,0,0,0.1111111111111111,1,0,1,0.17500000000000002,0,1,0.2,0,0,1,0,0.07614533965244866,0
1981,0.19047619047619052,1,0,0,1,1,0.07142857142857142,1,0,1,0.344488188976378,1,1,1,0,0,0,0,0,0,0.1764705882352941,1,0,0,0,0,0,0,1,0,0.1111111111111111,0,1,0,0.125,0,0,0.125,0,0,0,0,0.682201158504476,0
1982,0.6666666666666665,1,1,0,0,1,0.03571428571428571,0,0,1,0.2893700787401574,0,0,1,0,0,0,1,0,0,0.11764705882352941,0,1,0,0,0,0,0,0,1,1.0,1,1,0,0.05,0,0,0.5750000000000001,0,0,0,0,0.20705634544497106,0
1983,0.857142857142857,0,0,0,1,1,0.14285714285714285,0,0,1,0.3366141732283465,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,1,0,0.6666666666666666,1,1,0,0.225,0,1,0.325,1,0,0,0,0.07735650342285413,0
1984,0.9047619047619047,0,0,0,0,0,0.0,1,1,1,0.1889763779527558,1,1,0,0,0,0,0,0,1,0.1764705882352941,0,1,0,0,0,1,0,1,0,0.2222222222222222,0,1,0,0.125,0,1,0.45,1,0,0,0,0.2221695629278568,0
1985,0.42857142857142855,0,1,1,0,0,0.10714285714285714,0,1,0,0.13188976377952755,0,0,0,0,0,0,1,0,1,0.47058823529411764,0,1,0,0,1,1,0,1,0,0.0,1,1,0,0.35000000000000003,0,0,0.375,0,0,1,0,0.18267509215376515,0
1986,0.8809523809523809,1,0,1,1,1,0.03571428571428571,0,0,0,0.025590551181102317,0,0,0,1,0,0,0,0,0,0.11764705882352941,0,1,1,0,0,0,0,1,0,0.7777777777777777,0,1,0,0.225,1,0,0.775,1,0,0,0,0.3442864665613481,0
1987,0.5952380952380951,1,0,0,0,0,0.8571428571428571,0,1,1,0.38779527559055116,0,0,1,0,0,1,1,0,1,0.0,1,0,1,0,0,0,0,0,1,0.5555555555555556,1,0,0,0.025,0,0,0.45,1,0,0,0,0.21305950500263296,0
1988,0.047619047619047616,1,1,1,1,0,0.25,1,0,1,0.6259842519685042,0,0,0,0,0,1,1,0,0,0.11764705882352941,1,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,1,0.05,0,0,0.05,1,0,0,0,0.12927856766719328,0
1989,0.07142857142857145,0,0,1,0,0,0.0,0,1,0,0.13779527559055116,0,0,0,1,0,0,0,0,0,0.0,1,0,1,1,1,1,1,0,0,0.1111111111111111,1,1,0,0.025,0,0,0.025,1,0,0,0,0.2509741969457609,0
1990,0.6666666666666665,0,1,0,1,0,0.39285714285714285,0,0,1,0.988188976377953,0,0,1,1,0,1,0,0,0,0.4117647058823529,0,1,0,0,0,1,0,0,0,0.8888888888888888,1,0,0,0.4,0,0,0.47500000000000003,0,0,1,0,0.41779884149552393,0
1991,0.7857142857142856,0,0,0,1,1,0.7857142857142857,0,0,0,0.5393700787401574,1,1,0,0,0,1,0,0,0,0.4117647058823529,0,1,0,0,0,1,0,1,1,1.0,1,0,0,0.25,0,1,0.45,1,0,0,0,0.9617166929963138,0
1992,0.23809523809523808,1,0,1,0,0,0.6428571428571428,0,1,0,0.2834645669291338,0,0,0,1,0,0,0,0,0,0.5294117647058824,0,1,0,0,1,0,1,0,0,0.1111111111111111,0,1,0,0.25,1,0,0.25,0,0,1,0,0.22269615587151134,1
1993,0.19047619047619052,0,0,0,0,1,0.14285714285714285,0,0,1,0.3031496062992125,1,0,0,1,0,0,0,0,0,0.1764705882352941,0,1,0,0,0,0,1,1,0,0.1111111111111111,1,1,1,0.125,0,1,0.15000000000000002,0,0,1,0,0.19341758820431806,0
1994,0.28571428571428564,0,0,0,1,1,0.25,0,0,0,0.057086614173228245,0,0,0,1,0,0,0,0,0,0.11764705882352941,0,1,1,1,1,1,0,0,0,0.0,1,1,1,0.15000000000000002,0,1,0.17500000000000002,1,0,0,0,0.9105318588730911,0
1995,0.5476190476190477,0,0,0,0,0,0.0,0,1,1,0.38188976377952755,0,1,0,0,0,1,0,0,0,0.47058823529411764,0,1,0,1,0,0,1,0,0,0.1111111111111111,1,0,0,0.25,0,1,0.25,1,0,0,0,0.22369668246445498,1
1996,0.4761904761904761,0,0,0,1,0,0.14285714285714285,0,0,0,0.2637795275590551,0,1,0,0,0,0,0,0,0,0.5294117647058824,1,0,1,1,1,1,0,0,0,0.2222222222222222,1,1,1,0.47500000000000003,0,1,0.5,1,0,0,0,0.2812006319115324,0
1997,0.5238095238095237,0,0,0,0,0,0.0,0,0,1,0.38779527559055116,1,0,0,0,0,1,1,0,0,0.058823529411764705,1,0,0,1,0,1,1,0,0,0.4444444444444444,1,0,1,0.275,0,1,0.35000000000000003,1,0,0,0,0.20326487625065828,0
1998,0.21428571428571425,1,0,0,1,0,0.35714285714285715,0,0,1,0.40157480314960625,1,1,0,0,0,1,0,0,0,0.11764705882352941,0,1,0,0,0,0,0,1,0,0.1111111111111111,0,0,0,0.07500000000000001,1,1,0.07500000000000001,0,0,1,0,0.4726698262243286,0
1999,0.8809523809523809,0,1,0,0,0,0.7857142857142857,1,1,1,0.1476377952755905,0,0,0,0,0,0,0,0,0,0.11764705882352941,1,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0.07500000000000001,0,1,0.5750000000000001,0,0,1,1,0.1415481832543444,0
2000,0.23809523809523808,0,0,1,1,0,0.0,0,1,0,0.1220472440944882,0,1,0,0,0,0,0,0,0,0.4117647058823529,1,0,1,0,0,0,0,1,0,0.3333333333333333,1,1,0,0.2,0,0,0.25,0,0,0,0,0.3395471300684571,0
2001,0.6190476190476188,0,0,0,0,0,0.6071428571428571,0,1,1,0.04330708661417315,0,0,0,1,0,0,0,0,0,0.3529411764705882,0,1,0,0,0,1,1,1,0,1.0,1,1,1,0.5,0,1,0.6000000000000001,1,0,0,0,0.0584518167456556,1
2002,0.35714285714285715,0,1,0,0,0,0.7857142857142857,0,0,1,0.08464566929133843,0,0,1,0,0,1,1,0,0,0.11764705882352941,0,1,0,0,0,1,1,0,0,0.4444444444444444,1,0,1,0.07500000000000001,0,0,0.225,1,0,0,0,0.15660874144286469,0
2003,0.4047619047619047,1,1,1,0,0,0.2142857142857143,0,1,1,0.7539370078740157,0,0,0,1,0,1,0,0,0,0.4117647058823529,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.2,0,0,0.225,0,0,1,0,0.26903633491311213,0
2004,0.35714285714285715,0,0,1,0,0,0.0,1,1,1,0.36023622047244097,1,1,0,0,0,0,0,0,1,0.47058823529411764,0,1,0,1,0,1,0,0,0,0.1111111111111111,0,1,1,0.325,0,0,0.35000000000000003,0,0,0,0,0.2740916271721959,0
2005,0.23809523809523808,0,0,0,0,0,0.0,0,0,0,0.14960629921259838,1,1,1,0,0,0,0,1,0,0.11764705882352941,1,0,0,0,1,1,0,1,1,0.1111111111111111,1,0,0,0.1,0,0,0.1,0,1,1,0,0.28109531332280147,0
2006,0.380952380952381,0,0,1,0,0,0.9999999999999999,1,0,0,0.15157480314960625,1,0,0,0,0,1,1,0,0,0.23529411764705882,1,0,0,1,1,1,1,0,1,0.0,0,0,0,0.15000000000000002,0,0,0.17500000000000002,0,0,1,0,0.5529752501316483,0
2007,0.4523809523809524,1,1,0,0,0,0.2142857142857143,0,1,1,0.9133858267716535,0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0.2222222222222222,1,1,1,0.025,0,0,0.2,1,0,0,0,0.32301211163770405,0
2008,0.16666666666666669,1,1,0,0,0,0.8571428571428571,0,0,0,0.9685039370078738,0,0,0,0,0,0,1,1,0,0.3529411764705882,0,1,0,0,0,0,1,1,1,0.1111111111111111,1,0,0,0.17500000000000002,0,1,0.17500000000000002,1,1,0,0,0.3822538177988415,0
2009,0.19047619047619052,0,0,0,0,0,0.25,0,0,0,0.36220472440944884,1,1,1,0,0,1,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0.1111111111111111,1,0,1,0.025,0,0,0.025,1,0,0,0,0.3731437598736177,0
2010,0.35714285714285715,0,0,1,0,0,0.25,0,1,1,0.8405511811023623,1,0,0,0,0,0,0,0,1,0.11764705882352941,1,0,0,0,0,1,0,0,0,0.4444444444444444,1,1,0,0.05,0,0,0.125,1,0,0,1,0.0997893628225382,0
2011,0.5714285714285714,1,1,0,0,0,0.35714285714285715,0,1,1,0.1692913385826771,0,0,0,1,0,0,0,0,0,0.4117647058823529,1,0,0,0,0,0,0,0,1,0.0,1,1,0,0.55,0,1,0.5750000000000001,1,0,0,0,0.264507635597683,0
2012,0.23809523809523808,0,0,0,1,0,0.2142857142857143,1,1,1,0.06496062992125973,1,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,1,0,0.1111111111111111,0,1,0,0.025,0,0,0.025,1,0,0,1,0.10358083201685098,0
2013,0.7619047619047619,0,1,1,0,1,0.0,1,0,1,0.8976377952755905,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0.3333333333333333,0,1,0,0.0,0,0,0.125,1,0,0,0,0.7889942074776198,0
2014,0.35714285714285715,1,1,0,1,1,0.2857142857142857,1,0,1,0.405511811023622,0,0,0,0,0,1,0,0,0,0.11764705882352941,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0.07500000000000001,0,1,0.1,1,0,0,1,0.19167983149025805,0
2015,0.380952380952381,0,0,0,0,0,0.0,0,0,1,0.22637795275590533,0,0,0,0,0,1,1,0,0,0.0,0,1,1,0,0,1,0,1,0,0.3333333333333333,0,0,0,0.0,1,1,0.15000000000000002,1,0,0,0,0.08883622959452345,0
2016,0.7142857142857142,0,0,1,0,0,0.03571428571428571,0,1,1,0.04921259842519676,1,0,0,0,0,1,1,0,0,0.058823529411764705,1,0,0,0,0,1,0,1,0,0.2222222222222222,0,0,1,0.125,1,0,0.675,1,0,0,0,0.07166929963138494,0
2017,0.6428571428571428,0,0,0,1,1,0.0,0,0,1,0.013779527559054872,0,1,0,0,0,0,0,0,0,0.7058823529411764,0,1,0,0,0,1,0,1,0,0.1111111111111111,0,1,0,0.375,1,1,0.375,0,0,1,0,0.605318588730911,1
2018,0.8095238095238095,0,0,1,1,0,0.0,0,1,1,0.405511811023622,0,0,0,0,0,1,0,0,0,0.0,1,0,0,1,0,1,0,0,0,0.7777777777777777,1,0,1,0.2,0,0,0.45,0,0,1,1,0.26145339652448657,1
2019,0.4761904761904761,1,0,0,0,1,0.17857142857142855,0,0,1,0.9330708661417322,0,1,1,0,0,0,0,0,1,0.4117647058823529,1,0,1,1,0,0,0,0,1,0.0,1,1,0,0.2,0,0,0.225,0,0,1,0,0.19626119010005266,0
2020,0.2619047619047619,0,0,0,1,1,0.25,0,0,1,0.07086614173228334,0,0,1,0,0,0,1,0,0,0.4117647058823529,0,1,1,0,0,0,0,0,1,0.4444444444444444,1,1,0,0.17500000000000002,0,0,0.275,1,0,0,0,0.22575039494470775,0
2021,0.23809523809523808,0,1,0,1,0,0.0,0,0,0,0.1889763779527558,0,0,1,0,0,0,0,1,0,0.4117647058823529,0,1,0,0,1,1,0,0,0,0.0,1,0,0,0.225,0,0,0.25,0,1,1,1,0.3039494470774092,0
2022,0.6666666666666665,0,0,0,0,1,0.17857142857142855,0,0,1,0.0866141732283463,1,1,0,0,0,0,0,0,0,0.5294117647058824,1,0,0,0,0,1,1,0,0,0.3333333333333333,1,1,1,0.30000000000000004,0,1,0.5750000000000001,0,0,1,0,0.06134807793575566,0
2023,0.4761904761904761,0,1,1,0,1,0.2142857142857143,0,0,1,0.28149606299212593,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,1,0,0,0.7777777777777777,1,1,1,0.025,0,0,0.25,0,0,1,1,0.29720905739863085,0
2024,0.5952380952380951,0,0,0,1,1,0.14285714285714285,1,0,1,0.22047244094488194,0,0,0,1,0,0,0,0,0,0.058823529411764705,0,1,1,0,0,1,0,1,0,0.8888888888888888,0,1,0,0.2,0,1,0.45,0,0,1,0,0.45760926803580837,0
2025,0.49999999999999994,0,0,0,1,0,0.0,1,0,1,0.24803149606299213,1,0,1,0,0,1,1,0,0,0.29411764705882354,1,0,0,0,0,1,0,1,0,0.7777777777777777,0,0,0,0.45,0,0,0.525,0,0,1,0,0.3025803054239073,0
2026,0.5238095238095237,0,0,1,0,0,0.0,0,1,0,0.011811023622047001,0,1,0,0,0,0,0,0,0,0.5294117647058824,1,0,1,1,0,1,0,0,0,0.1111111111111111,1,1,0,0.5,0,0,0.525,1,0,0,0,0.06340179041600844,0
2027,0.07142857142857145,1,1,1,0,0,0.0,0,1,0,0.8976377952755905,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,1,0,1,0,0,1,0,1,0.1111111111111111,1,1,0,0.05,0,0,0.05,0,0,1,1,0.08430753027909427,0
2028,0.49999999999999994,0,0,1,1,0,0.17857142857142855,0,1,0,0.051181102362204633,0,0,0,0,0,0,0,0,0,0.1764705882352941,1,0,1,1,1,1,0,0,0,1.0,0,1,0,0.125,1,0,0.225,1,0,0,1,0.09699842022116906,0
2029,0.42857142857142855,0,0,1,1,1,0.0,0,0,1,0.24803149606299213,1,0,0,0,0,0,1,0,0,0.5294117647058824,1,0,0,0,0,0,0,0,0,0.2222222222222222,0,1,0,0.275,1,0,0.45,0,0,0,0,0.1286466561348078,0
2030,0.3095238095238095,0,0,0,1,0,0.2142857142857143,1,1,1,0.12992125984251968,0,0,0,0,0,0,1,0,0,0.11764705882352941,1,0,1,1,0,1,0,0,0,0.0,0,1,1,0.05,0,1,0.07500000000000001,0,0,0,0,0.22374934175882047,0
