,Unnamed: 0,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
2260,2260,34,10,192460,3.0,15,15,5,13,3,12,6.87
2261,2261,30,1,25060,8.0,22,4,3,2,2,2,6.13
2262,2262,42,8,60620,1.0,22,12,2,12,5,8,7.29
2263,2263,44,5,43820,7.0,16,11,2,1,0,0,7.6
2264,2264,30,8,21430,1.0,17,1,2,1,0,0,6.17
2265,2265,57,2,61620,0.0,14,13,5,12,2,8,7.6
2266,2266,49,7,50940,3.0,15,29,5,8,0,7,6.91
2267,2267,34,2,68770,7.0,20,16,3,14,6,9,6.29
2268,2268,28,2,22740,3.0,20,5,5,3,1,2,6.49
2269,2269,29,28,44340,5.0,17,7,1,5,0,0,7.81
2270,2270,34,7,62880,0.0,15,16,2,15,10,10,8.53
2271,2271,35,7,25530,1.0,14,1,4,1,0,0,6.61
2272,2272,24,3,76540,2.0,17,4,3,0,0,0,8.51
2273,2273,24,10,51600,1.0,17,1,3,1,0,0,7.41
2274,2274,44,5,171590,5.0,22,16,1,2,2,2,10.3
2275,2275,29,10,128080,1.0,13,10,6,10,0,4,6.98
2276,2276,30,1,102210,0.0,19,6,2,5,1,3,6.1
2277,2277,55,20,47790,0.0,14,4,6,3,1,2,10.7
2278,2278,33,7,37370,8.0,22,8,2,5,0,2,7.9
2279,2279,47,8,23660,3.0,17,11,5,5,1,2,10.88
2280,2280,28,1,17060,7.0,12,8,3,0,0,0,7.59
2281,2281,28,8,163070,1.0,16,1,3,1,0,0,6.11
2282,2282,28,9,59330,0.0,11,5,3,4,1,3,7.04
2283,2283,49,5,34240,4.0,11,10,3,3,1,2,6.41
2284,2284,29,8,40370,0.0,14,4,2,3,0,2,7.12
2285,2285,28,5,25590,1.0,11,8,3,8,1,7,5.99
2286,2286,33,15,62010,2.0,15,14,2,0,0,0,8.49
2287,2287,32,7,44030,2.0,20,10,3,5,0,0,7.44
2288,2288,54,10,37610,3.0,12,26,3,14,1,12,6.97
2289,2289,29,5,109340,6.0,17,11,2,9,0,7,6.55
2290,2290,44,26,107610,3.0,11,24,5,20,14,17,7.9
2291,2291,39,6,51750,4.0,17,9,2,2,2,2,7.13
2292,2292,46,4,138260,8.0,11,23,1,13,5,1,7.03
2293,2293,35,23,63340,1.0,14,11,2,11,3,3,6.21
2294,2294,23,2,49360,0.0,19,5,2,4,1,2,7.68
2295,2295,40,2,47750,3.0,15,15,3,5,1,0,7.59
2296,2296,34,2,28180,1.0,13,10,2,10,8,6,10.29
2297,2297,31,29,25150,1.0,14,7,3,7,7,7,6.37
2298,2298,50,6,23420,1.0,12,32,2,32,13,9,9.99
2299,2299,34,25,41940,0.0,17,12,3,11,5,7,10.5
2300,2300,42,1,106850,4.0,11,4,2,1,0,0,6.57
2301,2301,37,2,20220,1.0,12,10,1,10,3,7,8.04
2302,2302,29,1,23140,3.0,13,9,5,7,0,7,6.17
2303,2303,33,1,42560,1.0,13,5,1,5,0,2,7.2
2304,2304,45,3,35800,4.0,20,8,1,5,0,3,5.98
2305,2305,42,1,31620,2.0,17,24,1,20,13,9,8.11
2306,2306,40,10,65240,0.0,13,9,2,8,7,1,6.29
2307,2307,33,9,28990,1.0,17,15,3,15,5,7,10.62
2308,2308,40,5,52310,1.0,12,21,4,21,7,7,8.39
2309,2309,24,10,23560,0.0,13,2,5,1,0,0,6.11
2310,2310,40,7,28000,3.0,12,8,0,2,2,2,8.4
2311,2311,45,4,118360,1.0,22,10,2,10,7,7,6.56
2312,2312,35,10,109030,0.0,11,6,3,5,4,2,7.8
2313,2313,32,22,29730,3.0,22,12,0,7,2,5,7.29
2314,2314,36,9,142750,3.0,18,7,5,3,1,2,9.1
2315,2315,48,12,55620,8.0,13,18,2,8,7,7,7.87
2316,2316,29,23,45370,6.0,18,5,5,1,0,0,7.79
2317,2317,33,9,76420,2.0,20,8,2,2,2,2,7.1
2318,2318,30,1,179240,1.0,13,10,2,10,6,7,7.4
2319,2319,38,9,52040,3.0,13,10,2,6,1,2,6.9
2320,2320,35,7,22770,1.0,12,3,2,3,1,2,6.79
2321,2321,30,14,27950,3.0,13,9,4,4,1,3,6.51
2322,2322,35,2,25320,1.0,13,1,2,1,0,0,9.68
2323,2323,53,19,25590,0.0,25,34,2,33,1,9,6.49
2324,2324,38,2,49080,4.0,19,7,3,5,1,4,7.61
2325,2325,32,10,23800,4.0,13,9,5,6,1,2,7.39
2326,2326,48,2,47650,8.0,12,10,4,8,7,6,7.09
2327,2327,34,3,20440,1.0,11,1,2,1,0,0,7.42
2328,2328,55,11,26930,1.0,18,36,6,36,2,13,6.41
2329,2329,34,2,65860,9.0,18,9,3,2,2,1,6.11
2330,2330,26,4,32940,1.0,11,1,6,1,0,0,7.31
2331,2331,38,14,41710,0.0,23,10,4,9,7,7,6.97
2332,2332,38,2,27780,2.0,13,8,5,3,1,2,7.21
2333,2333,36,1,23770,6.0,13,15,3,1,0,0,7.39
2334,2334,29,10,24040,1.0,17,10,3,10,1,5,8.07
2335,2335,35,12,23180,3.0,19,10,4,5,0,4,9.31
2336,2336,39,2,20080,2.0,12,11,3,7,7,6,7.8
2337,2337,29,5,62440,1.0,22,6,3,6,1,3,6.81
2338,2338,50,4,27990,4.0,12,27,0,1,0,0,9.39
2339,2339,23,7,105520,2.0,11,4,2,2,2,2,6.71
2340,2340,36,21,23290,3.0,15,9,2,3,0,2,9.2
2341,2341,42,8,40140,8.0,13,24,3,1,0,1,6.0
2342,2342,35,4,74030,1.0,12,10,4,10,6,8,6.42
2343,2343,34,25,22590,1.0,14,8,2,8,7,7,6.02
2344,2344,40,1,69320,1.0,13,5,5,5,1,2,6.51
2345,2345,43,1,46780,5.0,25,8,0,6,0,2,7.0
2346,2346,35,6,135820,1.0,17,1,3,1,0,1,7.36
2347,2347,46,12,23320,1.0,11,27,2,26,0,12,6.6
2348,2348,28,1,24130,1.0,16,1,2,1,0,0,8.4
2349,2349,22,17,97050,1.0,18,4,3,4,1,3,8.88
2350,2350,50,3,42940,2.0,20,32,2,30,12,13,9.4
2351,2351,32,3,47210,3.0,14,6,3,3,0,2,6.29
2352,2352,44,10,25190,0.0,21,23,2,22,1,10,8.78
2353,2353,30,4,21210,1.0,13,6,2,6,1,1,6.61
2354,2354,45,29,29730,1.0,12,10,2,10,1,4,8.91
2355,2355,45,2,58550,1.0,14,10,3,10,4,5,7.88
2356,2356,31,7,36170,7.0,21,10,5,5,0,3,7.22
2357,2357,36,18,67250,9.0,17,7,3,3,1,1,10.91
2358,2358,34,28,103250,1.0,11,9,3,9,7,2,6.07
2359,2359,49,1,69490,1.0,14,10,2,9,1,4,7.27
2360,2360,39,6,106090,2.0,17,10,2,7,7,7,6.57
2361,2361,27,2,44470,1.0,13,7,4,7,0,7,6.11
2362,2362,35,2,21570,1.0,25,16,1,16,1,10,7.59
2363,2363,28,23,46010,0.0,15,6,2,5,0,0,7.43
2364,2364,21,3,170990,1.0,14,3,2,2,2,2,7.93
2365,2365,0,0,0,1.0,0,0,0,0,0,0,8.38
2366,2366,47,25,148520,3.0,19,27,3,5,1,0,6.01
2367,2367,0,0,0,1.0,0,0,0,0,0,0,6.89
2368,2368,40,22,56660,1.0,14,18,2,18,14,12,7.53
2369,2369,35,29,78230,1.0,13,15,3,14,2,9,6.19
2370,2370,37,29,78800,3.0,12,9,2,4,0,2,8.02
2371,2371,39,2,131940,0.0,11,10,2,9,3,8,6.66
2372,2372,45,28,50670,1.0,11,10,3,10,3,9,7.33
2373,2373,38,2,50790,3.0,11,10,3,5,0,2,9.6
2374,2374,35,2,23210,9.0,12,15,0,13,6,0,6.0
2375,2375,37,22,174440,1.0,14,8,4,8,7,7,7.99
2376,2376,40,8,24040,6.0,17,18,2,4,3,3,9.2
2377,2377,44,2,34520,4.0,11,14,2,10,0,2,8.62
2378,2378,48,10,22700,2.0,14,23,2,2,2,2,7.08
2379,2379,35,9,173990,6.0,12,7,3,2,2,2,10.7
2380,2380,24,15,54880,1.0,22,6,6,6,1,3,8.67
2381,2381,27,10,194190,7.0,14,5,2,3,0,2,7.23
2382,2382,27,7,28110,2.0,20,6,3,4,1,2,6.42
2383,2383,40,16,36330,3.0,16,10,0,4,0,3,10.47
2384,2384,29,20,41630,9.0,15,8,4,5,1,4,7.32
2385,2385,36,23,21320,4.0,20,9,1,3,0,2,7.93
2386,2386,25,5,139730,1.0,14,7,3,7,0,7,6.13
2387,2387,39,10,26840,4.0,12,7,2,5,1,0,6.76
2388,2388,49,4,108450,3.0,24,27,4,4,1,2,7.78
2389,2389,50,2,43770,5.0,12,19,2,14,1,11,7.8
2390,2390,20,18,37430,1.0,13,2,2,2,2,2,6.62
2391,2391,34,10,41480,1.0,11,11,3,11,7,9,7.67
2392,2392,36,1,10510,2.0,14,15,2,4,1,3,5.98
2393,2393,49,6,107390,2.0,11,30,3,15,2,12,8.47
2394,2394,36,8,103880,0.0,14,4,2,3,1,2,8.01
2395,2395,36,2,114160,6.0,16,13,2,5,0,4,6.28
2396,2396,54,24,26000,3.0,14,36,5,10,4,7,7.6
2397,2397,43,2,24220,1.0,11,14,2,14,6,11,7.58
2398,2398,35,17,54720,3.0,11,13,3,11,6,7,8.39
2399,2399,38,19,24510,7.0,12,19,3,13,2,9,7.19
2400,2400,29,1,42400,1.0,14,10,2,10,0,9,10.69
2401,2401,33,7,109990,1.0,18,6,3,6,0,4,6.36
2402,2402,32,5,50030,0.0,13,10,5,9,1,6,6.59
2403,2403,31,28,127420,1.0,11,10,4,10,0,2,7.42
2404,2404,49,2,42270,4.0,18,17,3,2,2,2,9.7
2405,2405,38,29,39170,1.0,15,4,2,4,3,3,7.83
2406,2406,47,1,183030,6.0,22,29,2,3,1,2,6.74
2407,2407,49,21,23800,4.0,13,23,3,8,0,0,6.41
2408,2408,41,24,137260,3.0,12,21,6,2,0,2,10.99
2409,2409,20,1,47770,1.0,18,2,3,2,0,2,7.67
2410,2410,33,18,63850,1.0,13,7,6,6,1,2,9.47
2411,2411,36,2,199730,6.0,12,10,2,3,0,2,5.99
2412,2412,44,9,68610,4.0,12,8,2,2,2,2,8.49
2413,2413,23,6,49690,1.0,12,5,3,5,1,2,8.13
2414,2414,38,11,198450,7.0,11,7,3,0,0,0,7.39
2415,2415,53,24,133200,3.0,11,11,2,4,1,2,8.0
2416,2416,48,10,63470,2.0,12,19,3,9,7,7,9.93
2417,2417,32,1,27430,1.0,19,1,2,1,0,0,7.49
2418,2418,26,18,108800,1.0,23,7,5,7,5,7,7.17
2419,2419,55,23,23420,5.0,11,8,2,4,1,2,7.69
2420,2420,34,28,176500,1.0,19,15,6,15,4,13,8.0
2421,2421,60,17,40250,3.0,13,19,5,1,0,0,6.19
2422,2422,33,3,97250,1.0,11,14,0,14,2,13,7.78
2423,2423,37,13,119040,1.0,12,6,4,6,1,3,6.49
2424,2424,34,7,21770,1.0,13,10,5,10,8,7,7.12
2425,2425,23,12,75250,1.0,14,3,2,3,0,2,9.21
2426,2426,44,1,48340,1.0,14,9,1,8,6,7,8.47
2427,2427,35,13,20420,0.0,16,6,2,5,1,4,8.17
2428,2428,43,25,22200,1.0,11,10,2,10,8,8,8.11
2429,2429,24,6,10520,1.0,13,5,3,5,0,4,6.72
2430,2430,41,6,28210,1.0,17,10,3,10,8,7,6.99
2431,2431,29,2,192370,9.0,11,9,2,5,1,2,7.88
2432,2432,36,1,41070,3.0,11,17,2,13,6,7,6.3
2433,2433,45,2,83960,3.0,15,25,3,23,14,4,6.33
2434,2434,24,6,20070,1.0,12,1,2,1,0,0,6.43
2435,2435,47,1,196270,7.0,11,25,1,23,14,10,6.8
2436,2436,26,9,106860,1.0,14,3,2,3,0,2,7.68
2437,2437,45,1,29420,1.0,22,21,4,21,8,6,6.63
2438,2438,32,1,88580,6.0,16,10,2,5,1,3,6.89
2439,2439,31,14,167560,1.0,11,6,5,5,0,3,7.2
2440,2440,41,2,107980,6.0,14,10,5,3,1,2,7.7
2441,2441,40,22,23230,2.0,16,18,2,1,0,0,9.82
2442,2442,24,3,14160,1.0,15,6,3,6,1,2,6.01
2443,2443,46,6,46150,6.0,12,19,3,10,0,9,7.56
2444,2444,35,8,24610,2.0,20,17,4,7,0,7,7.41
2445,2445,30,9,87220,1.0,17,10,3,10,0,8,7.3
2446,2446,47,3,39550,7.0,12,4,5,1,0,0,7.68
2447,2447,46,1,99570,4.0,20,13,1,10,0,3,9.79
2448,2448,36,1,33760,5.0,20,16,3,2,2,2,10.41
2449,2449,32,26,88230,6.0,13,10,3,0,0,0,7.0
2450,2450,23,6,103220,1.0,14,3,2,3,1,2,6.01
2451,2451,31,3,46210,2.0,18,9,3,5,1,4,6.5
2452,2452,39,3,109760,1.0,11,9,3,9,5,8,10.17
2453,2453,32,6,36600,3.0,11,10,0,4,0,2,7.65
2454,2454,40,6,104820,1.0,11,21,6,21,12,8,7.94
2455,2455,45,19,71190,4.0,15,9,2,5,0,3,7.8
2456,2456,30,9,95820,0.0,12,10,2,9,0,7,6.2
2457,2457,24,3,45080,0.0,11,3,5,2,2,1,5.99
2458,2458,30,10,22070,6.0,14,6,4,4,1,2,6.71
2459,2459,31,3,77560,1.0,15,6,3,5,0,2,7.62
2460,2460,27,3,66940,1.0,13,6,2,6,1,4,6.32
2461,2461,29,4,36910,1.0,13,2,3,2,2,2,6.81
2462,2462,29,8,23770,8.0,21,10,2,3,0,2,8.81
2463,2463,30,7,23130,2.0,11,12,5,7,1,7,7.97
2464,2464,34,1,176650,0.0,11,6,5,5,1,2,9.9
2465,2465,33,2,25960,8.0,14,13,4,11,1,7,7.39
2466,2466,49,3,47280,3.0,11,8,4,5,0,4,7.71
2467,2467,33,10,43020,2.0,13,11,3,0,0,0,8.29
2468,2468,38,28,29790,4.0,12,9,3,6,0,5,7.86
2469,2469,31,9,168850,2.0,14,10,2,1,0,0,6.19
2470,2470,29,3,55930,1.0,13,1,3,1,0,0,6.33
2471,2471,30,2,104450,3.0,18,10,3,7,1,7,6.78
2472,2472,32,10,87400,2.0,11,12,2,7,0,7,5.98
2473,2473,38,8,25140,3.0,11,15,2,1,1,0,9.0
2474,2474,43,1,76550,9.0,12,6,3,1,0,0,8.38
2475,2475,42,1,174650,8.0,13,7,3,5,0,4,6.71
2476,2476,55,3,73510,8.0,20,34,3,1,0,0,7.59
2477,2477,33,14,108200,5.0,12,11,2,9,1,7,6.7
2478,2478,41,5,121690,1.0,19,5,2,5,0,4,6.29
2479,2479,34,7,196260,1.0,21,15,5,15,0,7,8.19
2480,2480,53,10,20700,4.0,13,27,2,3,0,2,8.1
2481,2481,43,16,67820,0.0,16,10,2,9,1,8,6.1
2482,2482,34,10,77790,5.0,12,6,2,2,2,2,7.7
2483,2483,21,1,27910,1.0,14,1,3,1,1,0,7.52
2484,2484,38,8,32010,1.0,11,5,3,5,0,4,6.39
2485,2485,22,1,49680,1.0,14,1,3,1,0,0,8.89
2486,2486,31,8,131200,1.0,12,13,6,12,5,7,7.28
2487,2487,51,1,40330,2.0,14,15,2,2,2,2,6.7
2488,2488,37,24,32910,1.0,16,5,2,5,0,3,8.02
2489,2489,46,3,42720,7.0,13,24,3,2,2,2,9.99
2490,2490,36,27,50560,7.0,12,15,2,12,5,7,9.5
2491,2491,44,10,28440,1.0,12,6,2,5,2,3,9.29
2492,2492,37,19,27030,2.0,14,19,2,10,4,7,6.13
2493,2493,35,15,19040,1.0,22,10,4,10,7,7,8.58
2494,2494,33,8,82240,6.0,19,14,3,10,7,6,7.99
2495,2495,28,9,47660,1.0,12,5,3,5,0,3,7.39
2496,2496,39,3,26100,7.0,12,9,2,4,2,2,6.91
2497,2497,46,9,57310,8.0,17,6,2,2,2,2,6.69
2498,2498,40,2,25390,4.0,12,7,3,4,0,2,6.56
2499,2499,42,7,57140,5.0,11,10,2,0,0,0,6.6
2500,2500,35,10,43230,2.0,18,15,3,7,1,7,6.7
2501,2501,38,6,73360,5.0,11,13,3,11,3,8,7.76
2502,2502,34,2,134990,4.0,23,11,2,7,0,7,7.89
2503,2503,37,24,137580,1.0,11,10,5,10,0,8,6.2
2504,2504,39,2,51550,2.0,18,7,3,2,2,2,6.2
2505,2505,43,8,22580,4.0,18,7,2,3,1,2,7.4
2506,2506,41,3,35970,3.0,13,11,2,3,1,2,7.81
2507,2507,41,1,25150,0.0,18,23,2,22,13,5,10.28
2508,2508,30,26,44200,9.0,11,9,3,7,0,2,7.11
2509,2509,26,2,65780,0.0,15,6,3,5,1,4,8.72
2510,2510,46,10,44220,4.0,11,13,2,9,3,7,8.02
2511,2511,40,27,102740,4.0,18,12,3,5,0,3,6.61
2512,2512,34,2,53430,1.0,14,10,5,10,4,8,7.38
2513,2513,58,2,23760,4.0,12,37,3,16,14,14,6.6
2514,2514,35,8,53460,0.0,14,6,3,5,0,3,7.41
2515,2515,47,19,28270,8.0,14,28,3,22,14,10,10.68
2516,2516,40,1,199430,2.0,13,15,3,7,7,7,7.23
2517,2517,54,27,31310,4.0,14,14,3,7,1,7,7.08
2518,2518,31,8,25520,2.0,18,9,2,3,2,2,7.49
2519,2519,28,1,44770,1.0,15,3,6,3,1,2,7.61
2520,2520,38,19,64740,2.0,13,20,3,4,0,3,9.5
2521,2521,26,8,30330,1.0,12,5,2,5,1,2,6.12
2522,2522,58,10,29360,2.0,13,23,3,2,2,2,9.61
2523,2523,18,2,186060,1.0,24,0,4,0,0,0,7.63
2524,2524,31,2,21680,0.0,14,2,2,1,0,0,6.14
2525,2525,29,8,28530,4.0,14,4,5,2,2,0,8.67
2526,2526,45,1,170480,4.0,15,10,3,8,5,7,7.2
2527,2527,36,2,22900,4.0,11,15,5,1,0,0,10.68
2528,2528,43,8,36000,1.0,23,7,2,7,7,7,7.03
2529,2529,27,8,21070,0.0,13,6,2,5,0,2,10.22
2530,2530,29,6,41150,1.0,11,11,1,11,3,10,7.69
2531,2531,32,9,43270,8.0,13,4,4,0,0,0,7.6
2532,2532,42,11,178560,3.0,18,10,2,6,3,3,6.5
2533,2533,47,2,31960,4.0,14,7,3,2,2,0,6.12
2534,2534,46,1,190810,3.0,21,12,2,9,4,7,7.19
2535,2535,28,7,89660,1.0,16,3,3,3,2,2,7.72
2536,2536,29,16,22100,8.0,11,11,4,7,1,6,8.04
2537,2537,42,2,45390,4.0,17,8,5,0,0,0,6.6
2538,2538,32,1,27410,7.0,11,7,3,2,2,2,10.43
2539,2539,46,23,34910,2.0,14,25,0,19,2,8,7.88
2540,2540,27,2,45410,1.0,14,9,4,9,5,8,7.12
2541,2541,29,1,26780,1.0,25,1,3,1,0,0,7.96
2542,2542,43,1,73790,7.0,13,21,3,16,6,14,6.29
2543,2543,48,2,62720,4.0,14,29,3,22,12,9,6.09
2544,2544,29,13,52200,1.0,17,1,3,1,1,0,8.6
2545,2545,46,4,27430,5.0,25,14,1,8,0,7,7.89
2546,2546,27,16,49980,0.0,20,8,3,7,7,3,7.68
2547,2547,39,2,102520,8.0,13,7,3,2,2,2,6.54
2548,2548,55,2,27810,8.0,13,19,2,5,0,4,6.19
2549,2549,28,29,68520,1.0,18,1,2,1,0,0,6.99
2550,2550,30,12,49500,1.0,12,1,3,1,0,0,7.68
2551,2551,22,16,35790,1.0,19,1,3,1,0,0,10.51
2552,2552,36,11,131910,1.0,14,10,2,10,1,7,9.5
2553,2553,31,2,103770,1.0,14,10,2,10,0,2,7.52
2554,2554,34,14,22350,2.0,14,9,2,5,1,0,8.09
2555,2555,29,5,105020,3.0,12,11,4,3,1,2,7.08
2556,2556,37,7,20110,5.0,13,16,4,5,0,4,8.7
2557,2557,35,2,18590,0.0,25,4,2,3,0,2,10.52
2558,2558,45,3,37600,0.0,14,10,2,9,3,8,7.11
2559,2559,36,5,177790,1.0,17,10,5,10,0,8,6.54
2560,2560,40,3,68330,2.0,13,22,3,19,11,16,6.81
2561,2561,26,26,68120,1.0,13,1,2,1,1,0,9.31
2562,2562,27,4,51710,0.0,20,9,1,8,0,7,7.59
2563,2563,48,2,197400,3.0,14,24,2,22,4,7,7.19
2564,2564,44,1,187110,2.0,12,10,0,2,2,2,7.08
2565,2565,34,27,36920,1.0,12,5,5,5,3,0,10.21
2566,2566,56,1,25590,1.0,21,5,3,4,1,0,6.9
2567,2567,36,13,25170,2.0,14,12,3,4,1,3,7.32
2568,2568,41,5,66230,5.0,18,14,3,5,1,4,6.4
2569,2569,42,7,182650,9.0,12,18,4,13,5,7,7.42
2570,2570,31,9,161240,2.0,23,8,2,5,1,4,8.32
2571,2571,34,8,25850,3.0,12,9,5,4,0,1,9.21
2572,2572,31,25,182130,8.0,21,4,3,2,2,2,6.78
2573,2573,26,16,83800,0.0,14,8,3,7,7,7,6.09
2574,2574,45,8,29940,4.0,18,12,2,4,0,3,7.79
2575,2575,33,1,12230,1.0,13,10,3,10,0,9,6.37
2576,2576,28,8,11180,1.0,11,7,3,7,0,7,10.6
2577,2577,29,2,28750,1.0,11,1,3,1,0,0,6.79
2578,2578,39,8,188240,6.0,19,10,4,3,1,2,6.28
2579,2579,27,3,135770,1.0,12,6,2,5,1,2,7.28
2580,2580,34,9,26250,1.0,12,16,4,15,6,11,8.9
2581,2581,28,25,187890,3.0,16,6,4,2,2,2,9.39
2582,2582,47,1,45380,8.0,11,16,3,8,1,7,6.0
2583,2583,56,4,198470,4.0,14,6,6,0,0,0,7.91
2584,2584,39,1,105120,1.0,12,10,2,10,7,9,7.02
2585,2585,38,4,44440,1.0,13,20,2,20,0,7,10.8
2586,2586,58,5,21540,4.0,21,29,3,1,0,0,9.88
2587,2587,32,9,191900,3.0,17,8,2,4,0,3,10.22
2588,2588,38,3,44900,2.0,21,10,1,5,0,3,7.62
2589,2589,49,11,35060,3.0,11,28,4,5,4,3,6.34
2590,2590,42,1,23720,3.0,12,14,3,0,0,0,8.7
2591,2591,27,8,102310,1.0,13,1,2,1,0,0,6.45
2592,2592,35,25,54100,0.0,18,6,4,5,0,4,6.59
2593,2593,28,21,79780,1.0,16,5,2,5,1,4,6.67
2594,2594,31,23,38670,1.0,11,4,4,4,2,3,9.78
2595,2595,36,1,28380,1.0,19,5,5,5,0,2,7.09
2596,2596,34,2,46950,1.0,16,14,2,14,2,1,6.0
2597,2597,34,19,33390,1.0,16,9,2,8,1,1,6.76
2598,2598,26,2,20800,0.0,13,8,6,7,7,6,6.8
2599,2599,29,2,20960,0.0,22,6,2,5,0,2,7.75
2600,2600,32,3,62090,5.0,17,9,5,5,1,2,6.6
2601,2601,31,25,180610,1.0,14,10,2,10,8,7,6.88
2602,2602,28,7,171230,5.0,15,6,2,4,0,3,6.29
2603,2603,38,9,23720,4.0,12,20,3,1,0,0,7.18
2604,2604,35,5,48830,1.0,18,10,1,10,0,9,8.81
2605,2605,27,2,39040,1.0,15,7,2,7,0,7,7.91
2606,2606,32,8,46270,8.0,17,8,2,1,0,0,7.3
2607,2607,31,2,70940,1.0,14,10,2,10,0,8,10.31
2608,2608,53,18,34230,6.0,15,15,4,2,2,2,10.8
2609,2609,54,14,66740,3.0,17,9,2,4,2,3,7.91
2610,2610,33,2,168800,1.0,14,9,2,9,2,8,7.89
2611,2611,43,3,90940,1.0,12,10,0,10,0,9,7.49
2612,2612,38,2,84460,0.0,14,7,3,6,1,2,8.02
2613,2613,55,9,119160,4.0,15,35,3,10,1,4,8.24
2614,2614,31,6,45340,1.0,13,1,2,1,0,0,10.8
2615,2615,39,4,98520,0.0,12,21,5,20,11,10,6.1
2616,2616,42,10,61510,1.0,13,20,3,20,3,7,6.6
2617,2617,31,14,23020,4.0,14,13,3,11,4,8,6.11
2618,2618,54,1,23620,6.0,13,9,2,5,1,4,10.46
2619,2619,24,5,178610,1.0,11,4,5,4,1,2,6.88
2620,2620,23,7,191870,1.0,11,5,2,5,1,4,6.99
2621,2621,40,21,197170,1.0,21,10,1,10,9,4,7.81
2622,2622,40,8,35440,3.0,18,15,3,11,5,10,6.21
2623,2623,25,20,85000,4.0,12,6,2,2,1,2,6.19
2624,2624,30,20,46610,1.0,11,12,3,12,1,7,6.08
2625,2625,25,7,41030,6.0,15,7,2,2,0,2,10.19
2626,2626,47,1,42490,2.0,13,25,2,17,12,11,7.8
2627,2627,33,1,140260,1.0,12,1,4,1,0,0,6.21
2628,2628,38,19,68930,0.0,17,16,3,15,5,8,7.89
2629,2629,31,10,61250,0.0,13,3,3,2,1,2,7.2
2630,2630,38,1,36690,2.0,19,10,2,8,7,7,6.5
2631,2631,42,6,100080,6.0,19,9,3,4,1,2,9.82
2632,2632,41,2,23870,3.0,17,12,1,5,1,0,7.69
2633,2633,47,21,46390,0.0,11,14,2,13,5,12,7.18
2634,2634,35,4,78980,7.0,15,5,2,2,2,2,10.43
2635,2635,22,12,25340,0.0,11,4,1,3,1,2,6.44
2636,2636,35,9,131420,1.0,25,10,4,10,0,8,8.02
2637,2637,33,3,16110,0.0,14,10,2,9,8,1,9.09
2638,2638,32,3,53630,1.0,13,6,4,6,4,1,7.0
2639,2639,40,1,50710,8.0,17,8,3,1,0,0,6.18
2640,2640,32,1,136950,0.0,13,3,3,2,2,2,6.0
2641,2641,39,4,134020,7.0,14,18,1,7,1,7,8.02
2642,2642,38,20,20290,3.0,11,20,3,18,1,11,8.02
2643,2643,32,18,63770,1.0,12,14,3,14,5,7,7.89
2644,2644,37,1,54290,1.0,17,16,3,16,6,8,9.42
2645,2645,25,2,27850,0.0,21,6,2,5,0,4,8.03
2646,2646,52,2,46140,2.0,16,16,3,9,0,0,6.81
2647,2647,44,8,26100,6.0,15,6,2,4,1,2,10.77
2648,2648,21,10,66870,1.0,19,2,0,2,1,2,8.21
2649,2649,39,3,47240,2.0,12,21,4,6,1,3,6.31
2650,2650,23,2,61790,1.0,11,1,3,1,1,0,7.96
2651,2651,36,24,61200,0.0,19,10,2,9,3,4,7.83
2652,2652,36,16,105960,7.0,15,18,3,4,0,2,7.82
2653,2653,56,8,54670,1.0,20,13,6,13,1,9,6.62
2654,2654,29,9,29960,9.0,25,4,4,2,2,2,10.88
2655,2655,42,17,99980,5.0,24,24,3,22,4,14,7.38
2656,2656,56,10,40780,8.0,24,14,3,10,9,8,6.81
2657,2657,41,13,109200,0.0,15,21,3,20,0,10,7.81
2658,2658,34,1,62320,1.0,13,8,3,8,1,7,7.36
2659,2659,36,1,132470,1.0,14,15,3,15,11,11,7.69
2660,2660,41,1,40810,2.0,13,14,3,5,0,4,7.08
2661,2661,32,9,57690,1.0,11,4,3,4,1,2,6.7
2662,2662,35,16,23940,1.0,16,9,3,9,1,7,10.49
2663,2663,38,23,39040,1.0,22,10,3,10,1,9,6.91
2664,2664,50,4,167990,7.0,14,12,2,6,0,1,7.2
2665,2665,36,22,29500,4.0,14,8,1,6,0,0,6.3
2666,2666,45,24,36290,8.0,16,8,2,5,0,1,6.08
2667,2667,40,10,93620,2.0,11,8,6,2,2,2,6.22
2668,2668,35,7,32290,1.0,25,10,2,10,0,2,8.38
2669,2669,40,17,35780,2.0,14,20,2,5,0,2,7.51
2670,2670,35,14,79880,1.0,18,4,3,4,1,1,6.9
2671,2671,29,1,42840,4.0,11,10,5,4,0,3,9.8
2672,2672,29,5,75530,1.0,19,5,3,5,0,4,6.12
2673,2673,50,17,173280,4.0,15,20,1,3,2,0,9.6
2674,2674,39,25,197010,0.0,11,21,3,20,9,6,7.49
2675,2675,31,8,147320,0.0,12,10,3,9,1,7,7.26
2676,2676,26,11,92780,0.0,20,5,3,4,0,0,7.52
2677,2677,36,5,13590,4.0,12,17,2,5,0,3,7.7
2678,2678,39,2,47790,4.0,14,9,3,7,1,7,5.99
2679,2679,27,8,164220,1.0,20,6,3,6,0,3,9.3
